Date,maxtemp,mintemp,avgtemp,dewpoint,wetbulb,stnpressure,avgspeed,daylength,precipitation,maxtemp_roll_7,mintemp_roll_7,avgtemp_roll_7,dewpoint_roll_7,wetbulb_roll_7,stnpressure_roll_7,avgspeed_roll_7,daylength_roll_7,precipitation_roll_7,maxtemp_roll_14,mintemp_roll_14,avgtemp_roll_14,dewpoint_roll_14,wetbulb_roll_14,stnpressure_roll_14,avgspeed_roll_14,daylength_roll_14,precipitation_roll_14
2008-09-10,72,48,60.5,47.5,54.0,29.505,5.0,766.0,0.0,71.0,53.57142857142857,62.714285714285715,52.92857142857143,57.142857142857146,29.351428571428574,6.885714285714286,774.1428571428571,0.5620714285714287,78.71428571428571,57.92857142857143,69.07142857142857,55.857142857142854,61.17857142857143,29.34,6.671428571428572,783.5714285714286,0.28625
2008-09-11,79,55,67.5,57.0,61.5,29.365,9.600000000000001,763.0,0.003,72.57142857142857,52.714285714285715,63.07142857142857,52.214285714285715,56.92857142857143,29.38857142857143,6.5,771.4285714285714,0.16392857142857145,78.57142857142857,57.357142857142854,68.67857142857143,55.32142857142857,60.75,29.357142857142858,6.885714285714286,780.8571428571429,0.2836071428571429
2008-09-12,73,69,71.0,67.5,68.5,29.25,6.949999999999999,761.0,0.495,73.0,54.42857142857143,64.14285714285714,53.714285714285715,58.214285714285715,29.38857142857143,6.6642857142857155,768.7142857142857,0.23392857142857146,77.71428571428571,57.714285714285715,68.35714285714286,55.892857142857146,60.964285714285715,29.35607142857143,6.932142857142857,778.2142857142857,0.31746428571428575
2008-09-13,77,68,72.5,70.0,71.0,29.005,9.399999999999999,758.0,4.8549999999999995,73.42857142857143,56.57142857142857,65.28571428571429,56.0,60.0,29.345000000000002,7.235714285714286,766.0,0.926142857142857,77.0,58.57142857142857,68.32142857142857,56.964285714285715,61.535714285714285,29.326785714285712,7.353571428571429,775.5,0.66425
2008-09-14,72,58,65.0,61.5,62.5,28.990000000000002,10.0,755.0,1.595,73.14285714285714,57.0,65.21428571428571,57.42857142857143,60.714285714285715,29.28928571428571,7.6642857142857155,763.2857142857143,1.1532857142857142,75.71428571428571,58.42857142857143,67.53571428571429,57.32142857142857,61.392857142857146,29.294642857142858,7.689285714285715,772.7857142857143,0.7781785714285715
2008-09-15,65,53,59.0,52.0,55.5,29.439999999999998,6.199999999999999,752.0,0.0075,72.42857142857143,57.142857142857146,64.92857142857143,57.285714285714285,60.714285714285715,29.290714285714284,7.614285714285714,760.5714285714286,0.9943571428571428,73.92857142857143,57.785714285714285,66.25,57.17857142857143,60.82142857142857,29.297857142857143,7.575000000000001,770.0714285714286,0.7787142857142857
2008-09-16,71,49,60.5,50.0,55.0,29.494999999999997,6.0,748.0,0.0,72.71428571428571,57.142857142857146,65.14285714285714,57.92857142857143,61.142857142857146,29.29285714285714,7.5928571428571425,757.5714285714286,0.9936428571428572,72.21428571428571,56.642857142857146,64.78571428571429,56.392857142857146,59.892857142857146,29.309285714285714,7.685714285714286,767.2142857142857,0.7785714285714285
2008-09-17,83,57,70.5,56.0,60.5,29.490000000000002,7.55,745.0,0.0,74.28571428571429,58.42857142857143,66.57142857142857,59.142857142857146,62.07142857142857,29.290714285714284,7.957142857142857,754.5714285714286,0.9936428571428572,72.64285714285714,56.0,64.64285714285714,56.035714285714285,59.607142857142854,29.32107142857143,7.421428571428572,764.3571428571429,0.7778571428571428
2008-09-18,74,56,66.5,55.5,60.0,29.59,7.550000000000001,741.0,0.0,73.57142857142857,58.57142857142857,66.42857142857143,58.92857142857143,61.857142857142854,29.322857142857146,7.664285714285714,751.4285714285714,0.9932142857142857,73.07142857142857,55.642857142857146,64.75,55.57142857142857,59.392857142857146,29.35571428571428,7.082142857142857,761.4285714285714,0.5785714285714285
2008-09-19,79,54,67.5,53.5,59.5,29.494999999999997,6.4,739.0,0.0,74.42857142857143,56.42857142857143,65.92857142857143,56.92857142857143,60.57142857142857,29.357857142857142,7.5857142857142845,748.2857142857143,0.9225,73.71428571428571,55.42857142857143,65.03571428571429,55.32142857142857,59.392857142857146,29.373214285714283,7.125,758.5,0.5782142857142857
2008-09-20,82,56,70.0,56.5,61.5,29.485,3.0,736.0,0.0,75.14285714285714,54.714285714285715,65.57142857142857,55.0,59.214285714285715,29.42642857142857,6.671428571428571,745.1428571428571,0.22892857142857143,74.28571428571429,55.642857142857146,65.42857142857143,55.5,59.607142857142854,29.385714285714283,6.953571428571429,755.5714285714286,0.5775357142857143
2008-09-21,80,58,69.5,61.0,64.5,29.575000000000003,3.9000000000000004,733.0,0.0,76.28571428571429,54.714285714285715,66.21428571428571,54.92857142857143,59.5,29.509999999999998,5.8,742.0,0.0010714285714285715,74.71428571428571,55.857142857142854,65.71428571428571,56.17857142857143,60.107142857142854,29.399642857142855,6.732142857142857,752.6428571428571,0.5771785714285713
2008-09-22,82,61,72.0,59.0,64.0,29.619999999999997,7.65,730.0,0.0,78.71428571428571,55.857142857142854,68.07142857142857,55.92857142857143,60.714285714285715,29.535714285714285,6.007142857142858,738.8571428571429,0.0,75.57142857142857,56.5,66.5,56.607142857142854,60.714285714285715,29.413214285714282,6.810714285714285,749.7142857142857,0.4971785714285714
2008-09-23,83,59,72.0,56.5,62.5,29.59,7.65,728.0,0.0,80.42857142857143,57.285714285714285,69.71428571428571,56.857142857142854,61.785714285714285,29.549285714285713,6.242857142857143,736.0,0.0,76.57142857142857,57.214285714285715,67.42857142857143,57.392857142857146,61.464285714285715,29.42107142857143,6.917857142857144,746.7857142857143,0.4968214285714286
2008-09-24,82,57,71.0,58.0,63.0,29.57,4.75,725.0,0.1,80.28571428571429,57.285714285714285,69.78571428571429,57.142857142857146,62.142857142857146,29.560714285714283,5.8428571428571425,733.1428571428571,0.014285714285714287,77.28571428571429,57.857142857142854,68.17857142857143,58.142857142857146,62.107142857142854,29.42571428571429,6.9,743.8571428571429,0.5039642857142856
2008-09-25,78,63,71.0,61.0,64.5,29.564999999999998,6.75,722.0,0.0,80.85714285714286,58.285714285714285,70.42857142857143,57.92857142857143,62.785714285714285,29.557142857142853,5.728571428571429,730.4285714285714,0.014285714285714287,77.21428571428571,58.42857142857143,68.42857142857143,58.42857142857143,62.32142857142857,29.44,6.696428571428571,740.9285714285714,0.5037499999999999
2008-09-26,79,59,69.0,54.5,60.5,29.445,4.449999999999999,719.0,0.0,80.85714285714286,59.0,70.64285714285714,58.07142857142857,62.92857142857143,29.55,5.450000000000001,727.5714285714286,0.014285714285714287,77.64285714285714,57.714285714285715,68.28571428571429,57.5,61.75,29.453928571428573,6.517857142857143,737.9285714285714,0.4683928571428571
2008-09-27,81,53,67.5,54.0,60.0,29.36,2.9000000000000004,717.0,0.0,80.71428571428571,58.57142857142857,70.28571428571429,57.714285714285715,62.714285714285715,29.532142857142855,5.435714285714286,724.8571428571429,0.014285714285714287,77.92857142857143,56.642857142857146,67.92857142857143,56.357142857142854,60.964285714285715,29.479285714285716,6.053571428571429,735.0,0.12160714285714284
2008-09-28,69,57,64.0,57.0,60.0,29.435000000000002,7.6,714.0,0.0,79.14285714285714,58.42857142857143,69.5,57.142857142857146,62.07142857142857,29.512142857142855,5.964285714285714,722.1428571428571,0.014285714285714287,77.71428571428571,56.57142857142857,67.85714285714286,56.035714285714285,60.785714285714285,29.51107142857143,5.882142857142857,732.0714285714286,0.00767857142857143
2008-09-29,65,54,60.0,56.0,58.0,29.285,4.6,711.0,0.46499999999999997,76.71428571428571,57.42857142857143,67.78571428571429,56.714285714285715,61.214285714285715,29.464285714285715,5.528571428571428,719.4285714285714,0.08071428571428571,77.71428571428571,56.642857142857146,67.92857142857143,56.32142857142857,60.964285714285715,29.5,5.767857142857143,729.1428571428571,0.040357142857142855
2008-09-30,61,48,54.5,44.5,49.5,29.240000000000002,10.5,708.0,0.005,73.57142857142857,55.857142857142854,65.28571428571429,55.0,59.357142857142854,29.414285714285715,5.935714285714285,716.5714285714286,0.08142857142857142,77.0,56.57142857142857,67.5,55.92857142857143,60.57142857142857,29.481785714285714,6.089285714285714,726.2857142857143,0.04071428571428571
2008-10-01,62,46,54.0,40.5,47.0,29.27,11.05,706.0,0.0,70.71428571428571,54.285714285714285,62.857142857142854,52.5,57.07142857142857,29.371428571428574,6.835714285714286,713.8571428571429,0.06714285714285714,75.5,55.785714285714285,66.32142857142857,54.82142857142857,59.607142857142854,29.46607142857143,6.339285714285714,723.5,0.04071428571428571
2008-10-02,62,42,52.5,40.0,47.0,29.21,9.649999999999999,703.0,0.0,68.42857142857143,51.285714285714285,60.214285714285715,49.5,54.57142857142857,29.320714285714285,7.25,711.1428571428571,0.06714285714285714,74.64285714285714,54.785714285714285,65.32142857142857,53.714285714285715,58.67857142857143,29.438928571428573,6.489285714285714,720.7857142857143,0.04071428571428571
2008-10-03,60,44,53.0,42.5,48.0,29.369999999999997,8.0,700.0,0.01,65.71428571428571,49.142857142857146,57.92857142857143,47.785714285714285,52.785714285714285,29.31,7.757142857142857,708.4285714285714,0.06857142857142857,73.28571428571429,54.07142857142857,64.28571428571429,52.92857142857143,57.857142857142854,29.430000000000003,6.603571428571428,718.0,0.041428571428571426
2008-10-04,61,38,50.5,38.5,45.5,29.54,4.35,697.0,0.0,62.857142857142854,47.0,55.5,45.57142857142857,50.714285714285715,29.335714285714285,7.964285714285714,705.5714285714286,0.06857142857142857,71.78571428571429,52.785714285714285,62.892857142857146,51.642857142857146,56.714285714285715,29.43392857142857,6.7,715.2142857142857,0.041428571428571426
2008-10-05,61,41,52.5,42.0,48.5,29.54,6.9,694.0,0.045,61.714285714285715,44.714285714285715,53.857142857142854,43.42857142857143,49.07142857142857,29.350714285714286,7.864285714285714,702.7142857142857,0.07499999999999998,70.42857142857143,51.57142857142857,61.67857142857143,50.285714285714285,55.57142857142857,29.431428571428572,6.9142857142857155,712.4285714285714,0.044642857142857144
2008-10-06,70,54,62.5,46.5,54.0,29.52,9.899999999999999,691.0,0.0,62.42857142857143,44.714285714285715,54.214285714285715,42.07142857142857,48.5,29.384285714285713,8.621428571428572,699.8571428571429,0.008571428571428572,69.57142857142857,51.07142857142857,61.0,49.392857142857146,54.857142857142854,29.424285714285713,7.075,709.6428571428571,0.044642857142857144
2008-10-07,65,56,60.5,52.0,56.0,29.275,11.100000000000001,689.0,0.8300000000000001,63.0,45.857142857142854,55.07142857142857,43.142857142857146,49.42857142857143,29.389285714285712,8.707142857142857,697.1428571428571,0.12642857142857145,68.28571428571429,50.857142857142854,60.17857142857143,49.07142857142857,54.392857142857146,29.401785714285715,7.321428571428571,706.8571428571429,0.10392857142857144
2008-10-08,64,50,57.5,51.5,54.5,29.165,8.2,686.0,0.24,63.285714285714285,46.42857142857143,55.57142857142857,44.714285714285715,50.5,29.374285714285712,8.299999999999999,694.2857142857143,0.16071428571428573,67.0,50.357142857142854,59.214285714285715,48.607142857142854,53.785714285714285,29.37285714285714,7.567857142857142,704.0714285714286,0.11392857142857142
2008-10-09,69,47,58.5,38.5,49.0,29.384999999999998,5.3,683.0,0.0,64.28571428571429,47.142857142857146,56.42857142857143,44.5,50.785714285714285,29.399285714285718,7.678571428571429,691.4285714285714,0.16071428571428573,66.35714285714286,49.214285714285715,58.32142857142857,47.0,52.67857142857143,29.359999999999996,7.4642857142857135,701.2857142857143,0.11392857142857142
2008-10-10,73,42,58.5,41.5,50.5,29.494999999999997,6.4,681.0,0.0,66.14285714285714,46.857142857142854,57.214285714285715,44.357142857142854,51.142857142857146,29.417142857142856,7.45,688.7142857142857,0.1592857142857143,65.92857142857143,48.0,57.57142857142857,46.07142857142857,51.964285714285715,29.363571428571426,7.603571428571429,698.5714285714286,0.11392857142857142
2008-10-11,80,51,66.5,50.0,57.0,29.549999999999997,5.0,678.0,0.0,68.85714285714286,48.714285714285715,59.5,46.0,52.785714285714285,29.41857142857143,7.542857142857143,686.0,0.1592857142857143,65.85714285714286,47.857142857142854,57.5,45.785714285714285,51.75,29.377142857142854,7.753571428571428,695.7857142857143,0.11392857142857142
2008-10-12,86,57,72.5,55.0,61.5,29.58,5.699999999999999,675.0,0.0,72.42857142857143,51.0,62.357142857142854,47.857142857142854,54.642857142857146,29.42428571428571,7.371428571428572,683.2857142857143,0.15285714285714289,67.07142857142857,47.857142857142854,58.107142857142854,45.642857142857146,51.857142857142854,29.387499999999996,7.617857142857143,693.0,0.11392857142857142
2008-10-13,79,61,70.5,57.5,63.0,29.505,8.399999999999999,672.0,0.0,73.71428571428571,52.0,63.5,49.42857142857143,55.92857142857143,29.422142857142855,7.157142857142857,680.5714285714286,0.15285714285714289,68.07142857142857,48.357142857142854,58.857142857142854,45.75,52.214285714285715,29.403214285714284,7.889285714285713,690.2142857142857,0.08071428571428572
2008-10-14,70,53,62.0,43.0,51.5,29.515,7.0,669.0,0.007,74.42857142857143,51.57142857142857,63.714285714285715,48.142857142857146,55.285714285714285,29.45642857142857,6.571428571428571,677.7142857142857,0.03528571428571429,68.71428571428571,48.714285714285715,59.392857142857146,45.642857142857146,52.357142857142854,29.42285714285714,7.639285714285713,687.4285714285714,0.08085714285714286
2008-10-15,64,47,56.0,50.5,53.5,29.365000000000002,6.55,667.0,0.27,74.42857142857143,51.142857142857146,63.5,48.0,55.142857142857146,29.485000000000003,6.3357142857142845,675.0,0.03957142857142858,68.85714285714286,48.785714285714285,59.535714285714285,46.357142857142854,52.82142857142857,29.429642857142856,7.317857142857142,684.6428571428571,0.10014285714285716
2008-10-16,59,43,51.5,38.5,44.5,29.545,7.75,664.0,0.0,73.0,50.57142857142857,62.5,48.0,54.5,29.50785714285714,6.685714285714285,672.2857142857143,0.03957142857142858,68.64285714285714,48.857142857142854,59.464285714285715,46.25,52.642857142857146,29.453571428571426,7.182142857142856,681.8571428571429,0.10014285714285716
2008-10-17,57,43,50.0,39.5,45.0,29.560000000000002,7.2,661.0,0.0035,70.71428571428571,50.714285714285715,61.285714285714285,47.714285714285715,53.714285714285715,29.517142857142858,6.799999999999999,669.4285714285714,0.04007142857142858,68.42857142857143,48.785714285714285,59.25,46.035714285714285,52.42857142857143,29.467142857142854,7.124999999999999,679.0714285714286,0.09967857142857144
2008-10-18,60,43,52.5,40.5,46.0,29.615,5.699999999999999,659.0,0.095,67.85714285714286,49.57142857142857,59.285714285714285,46.357142857142854,52.142857142857146,29.52642857142857,6.8999999999999995,666.7142857142857,0.05364285714285715,68.35714285714286,49.142857142857146,59.392857142857146,46.17857142857143,52.464285714285715,29.4725,7.221428571428571,676.3571428571429,0.10646428571428572
2008-10-19,62,40,52.0,37.0,45.5,29.53,11.65,656.0,0.0,64.42857142857143,47.142857142857146,56.357142857142854,43.785714285714285,49.857142857142854,29.51928571428572,7.749999999999999,664.0,0.05364285714285715,68.42857142857143,49.07142857142857,59.357142857142854,45.82142857142857,52.25,29.471785714285712,7.560714285714285,673.6428571428571,0.10325
2008-10-20,56,43,49.5,42.5,46.5,29.509999999999998,7.5,653.0,0.245,61.142857142857146,44.57142857142857,53.357142857142854,41.642857142857146,47.5,29.520000000000003,7.621428571428571,661.2857142857143,0.08864285714285715,67.42857142857143,48.285714285714285,58.42857142857143,45.535714285714285,51.714285714285715,29.47107142857143,7.389285714285714,670.9285714285714,0.12075000000000001
2008-10-21,55,38,47.0,36.0,42.5,29.67,8.95,650.0,0.0,59.0,42.42857142857143,51.214285714285715,40.642857142857146,46.214285714285715,29.54214285714286,7.8999999999999995,658.5714285714286,0.08764285714285715,66.71428571428571,47.0,57.464285714285715,44.392857142857146,50.75,29.499285714285715,7.235714285714285,668.1428571428571,0.061464285714285714
2008-10-22,54,35,45.5,29.5,40.0,29.68,12.85,648.0,0.0,57.57142857142857,40.714285714285715,49.714285714285715,37.642857142857146,44.285714285714285,29.587142857142855,8.799999999999999,655.8571428571429,0.04907142857142858,66.0,45.92857142857143,56.607142857142854,42.82142857142857,49.714285714285715,29.53607142857143,7.567857142857143,665.4285714285714,0.044321428571428574
2008-10-23,60,40,50.0,35.0,43.5,29.53,11.3,645.0,0.125,57.714285714285715,40.285714285714285,49.5,37.142857142857146,44.142857142857146,29.585,9.307142857142859,653.1428571428571,0.06692857142857143,65.35714285714286,45.42857142857143,56.0,42.57142857142857,49.32142857142857,29.546428571428574,7.996428571428572,662.7142857142857,0.053250000000000006
2008-10-24,56,44,50.0,44.0,47.0,29.215,6.5,643.0,0.475,57.57142857142857,40.42857142857143,49.5,37.785714285714285,44.42857142857143,29.535714285714285,9.207142857142856,650.5714285714286,0.13428571428571429,64.14285714285714,45.57142857142857,55.392857142857146,42.75,49.07142857142857,29.52642857142857,8.003571428571428,660.0,0.08717857142857142
2008-10-25,53,43,48.0,40.5,44.5,29.055,12.75,640.0,0.002,56.57142857142857,40.42857142857143,48.857142857142854,37.785714285714285,44.214285714285715,29.455714285714286,10.214285714285714,647.8571428571429,0.121,62.214285714285715,45.0,54.07142857142857,42.07142857142857,48.17857142857143,29.491071428571427,8.557142857142857,657.2857142857143,0.08732142857142856
2008-10-26,56,36,46.5,33.0,41.0,29.135,18.1,637.0,0.007,55.714285714285715,39.857142857142854,48.07142857142857,37.214285714285715,43.57142857142857,29.399285714285714,11.135714285714286,645.1428571428571,0.122,60.07142857142857,43.5,52.214285714285715,40.5,46.714285714285715,29.459285714285716,9.442857142857141,654.5714285714286,0.08782142857142858
